date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:16	78376/78376	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-13228%22	https://html.waituk.com/entrada/index.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/index.html	(from )
13:32:17	178/178	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202020%2005:32:16%20GMT	https://html.waituk.com/robots.txt		(from )
13:32:18	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:18%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/favicon-16x16.png	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/favicon-16x16.1.delayed	(from https://html.waituk.com/entrada/index.html)
13:32:18	679/679	---M--	200	added ('OK')	image/png	etag:%2259d484ed-2a7%22	https://html.waituk.com/entrada/img/favicon-16x16.png	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/favicon-16x16.png	(from https://html.waituk.com/entrada/index.html)
13:32:19	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:19%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/font-awesome/css/font-awesome.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/font-awesome/css/font-awesome.css	(from https://html.waituk.com/entrada/index.html)
13:32:21	32318/32318	---MCZ	200	added ('OK')	text/css	etag:W/%2255e57d1e-7e3e%22	https://html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/font-awesome/css/font-awesome.css	(from https://html.waituk.com/entrada/index.html)
13:32:21	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:21%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/material-design-icons/material-icons.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/material-design-icons/material-icons.css	(from https://html.waituk.com/entrada/index.html)
13:32:23	970/970	---MCZ	200	added ('OK')	text/css	etag:W/%2256efa7b6-3ca%22	https://html.waituk.com/entrada/vendors/material-design-icons/material-icons.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/material-design-icons/material-icons.css	(from https://html.waituk.com/entrada/index.html)
13:32:23	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:23%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/css/fonts/icomoon/icomoon.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/css/fonts/icomoon/icomoon.css	(from https://html.waituk.com/entrada/index.html)
13:32:25	6416/6416	---MCZ	200	added ('OK')	text/css	etag:W/%2257baaf02-1910%22	https://html.waituk.com/entrada/css/fonts/icomoon/icomoon.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/css/fonts/icomoon/icomoon.css	(from https://html.waituk.com/entrada/index.html)
13:32:25	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:25%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/animate/animate.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/animate/animate.css	(from https://html.waituk.com/entrada/index.html)
13:32:27	70808/70808	---MCZ	200	added ('OK')	text/css	etag:W/%225615f2b0-11498%22	https://html.waituk.com/entrada/vendors/animate/animate.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/animate/animate.css	(from https://html.waituk.com/entrada/index.html)
13:32:27	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:27%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/css/bootstrap.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/css/bootstrap.css	(from https://html.waituk.com/entrada/index.html)
13:32:29	143147/143147	---MCZ	200	added ('OK')	text/css	etag:W/%2257baaee5-22f2b%22	https://html.waituk.com/entrada/css/bootstrap.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/css/bootstrap.css	(from https://html.waituk.com/entrada/index.html)
13:32:29	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:29%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/owl-carousel/owl.carousel.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/owl-carousel/owl.carousel.css	(from https://html.waituk.com/entrada/index.html)
13:32:31	1476/1476	---MCZ	200	added ('OK')	text/css	etag:W/%2253715193-5c4%22	https://html.waituk.com/entrada/vendors/owl-carousel/owl.carousel.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/owl-carousel/owl.carousel.css	(from https://html.waituk.com/entrada/index.html)
13:32:31	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:31%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/owl-carousel/owl.theme.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/owl-carousel/owl.theme.css	(from https://html.waituk.com/entrada/index.html)
13:32:33	1665/1665	---MCZ	200	added ('OK')	text/css	etag:W/%2253715197-681%22	https://html.waituk.com/entrada/vendors/owl-carousel/owl.theme.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/owl-carousel/owl.theme.css	(from https://html.waituk.com/entrada/index.html)
13:32:33	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:33%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/css/main.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/css/main.css	(from https://html.waituk.com/entrada/index.html)
13:32:35	207136/207136	---MCZ	200	added ('OK')	text/css	etag:W/%2257baaf1e-32920%22	https://html.waituk.com/entrada/css/main.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/css/main.css	(from https://html.waituk.com/entrada/index.html)
13:32:35	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:35%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/vendors/revolution/css/settings.css	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/vendors/revolution/css/settings.css	(from https://html.waituk.com/entrada/index.html)
13:32:37	35844/35844	---MCZ	200	added ('OK')	text/css	etag:W/%22566819e3-8c04%22	https://html.waituk.com/entrada/vendors/revolution/css/settings.css	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/vendors/revolution/css/settings.css	(from https://html.waituk.com/entrada/index.html)
13:32:37	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:37%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo.svg	(from https://html.waituk.com/entrada/index.html)
13:32:39	7869/7869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-1ebd%22	https://html.waituk.com/entrada/img/logos/logo.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo.svg	(from https://html.waituk.com/entrada/index.html)
13:32:39	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:39%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-gray.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-gray.svg	(from https://html.waituk.com/entrada/index.html)
13:32:41	7913/7913	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-1ee9%22	https://html.waituk.com/entrada/img/logos/logo-gray.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-gray.svg	(from https://html.waituk.com/entrada/index.html)
13:32:42	74124/74124	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cd-1218c%22	https://html.waituk.com/entrada/home-search-bar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-search-bar.html	(from https://html.waituk.com/entrada/index.html)
13:32:42	75904/75904	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-12880%22	https://html.waituk.com/entrada/home-icon-search.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-icon-search.html	(from https://html.waituk.com/entrada/index.html)
13:32:44	82762/82762	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cd-1434a%22	https://html.waituk.com/entrada/home-revolution.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-revolution.html	(from https://html.waituk.com/entrada/index.html)
13:32:45	63612/63612	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-f87c%22	https://html.waituk.com/entrada/home-parallax.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-parallax.html	(from https://html.waituk.com/entrada/index.html)
13:32:46	63637/63637	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-f895%22	https://html.waituk.com/entrada/home-html5-video.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-html5-video.html	(from https://html.waituk.com/entrada/index.html)
13:32:47	63694/63694	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-f8ce%22	https://html.waituk.com/entrada/home-static-image.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-static-image.html	(from https://html.waituk.com/entrada/index.html)
13:32:48	55525/55525	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-d8e5%22	https://html.waituk.com/entrada/grid-view-2-column.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/grid-view-2-column.html	(from https://html.waituk.com/entrada/index.html)
13:32:49	55638/55638	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-d956%22	https://html.waituk.com/entrada/grid-view-3-column.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/grid-view-3-column.html	(from https://html.waituk.com/entrada/index.html)
13:32:50	54698/54698	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-d5aa%22	https://html.waituk.com/entrada/grid-view-4-column.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/grid-view-4-column.html	(from https://html.waituk.com/entrada/index.html)
13:32:51	61746/61746	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-f132%22	https://html.waituk.com/entrada/grid-view-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/grid-view-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:32:52	55662/55662	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-d96e%22	https://html.waituk.com/entrada/grid-view-full-width.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/grid-view-full-width.html	(from https://html.waituk.com/entrada/index.html)
13:32:53	50875/50875	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-c6bb%22	https://html.waituk.com/entrada/list-view-normal.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/list-view-normal.html	(from https://html.waituk.com/entrada/index.html)
13:32:54	52542/52542	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-cd3e%22	https://html.waituk.com/entrada/list-view-detail.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/list-view-detail.html	(from https://html.waituk.com/entrada/index.html)
13:32:55	77618/77618	---MCZ	200	added ('OK')	text/html	etag:W/%225db544ca-12f32%22	https://html.waituk.com/entrada/tour-detail.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/tour-detail.html	(from https://html.waituk.com/entrada/index.html)
13:32:56	45263/45263	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-b0cf%22	https://html.waituk.com/entrada/hiking-camping.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/hiking-camping.html	(from https://html.waituk.com/entrada/index.html)
13:32:57	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:56%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-01.28.delayed	(from https://html.waituk.com/entrada/index.html)
13:32:57	17980/17980	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f3-463c%22	https://html.waituk.com/entrada/img/generic/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/generic/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:32:59	45254/45254	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-b0c6%22	https://html.waituk.com/entrada/jungle-safari.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/jungle-safari.html	(from https://html.waituk.com/entrada/index.html)
13:32:59	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:32:59%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:00	15439/15439	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f3-3c4f%22	https://html.waituk.com/entrada/img/generic/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/generic/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:02	45458/45458	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-b192%22	https://html.waituk.com/entrada/city-tour.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/city-tour.html	(from https://html.waituk.com/entrada/index.html)
13:33:02	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:33:02%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:03	16590/16590	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f3-40ce%22	https://html.waituk.com/entrada/img/generic/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/generic/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:05	45294/45294	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-b0ee%22	https://html.waituk.com/entrada/family-fun.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/family-fun.html	(from https://html.waituk.com/entrada/index.html)
13:33:05	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:33:05%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/generic/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:06	14480/14480	---M--	200	added ('OK')	image/jpeg	etag:%2259d484f4-3890%22	https://html.waituk.com/entrada/img/generic/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/generic/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:08	44689/44689	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-ae91%22	https://html.waituk.com/entrada/about.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/about.html	(from https://html.waituk.com/entrada/index.html)
13:33:09	33013/33013	---MCZ	200	added ('OK')	text/html	etag:W/%225db5448f-80f5%22	https://html.waituk.com/entrada/error.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/error.html	(from https://html.waituk.com/entrada/index.html)
13:33:10	84970/84970	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-14bea%22	https://html.waituk.com/entrada/megamenu.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/megamenu.html	(from https://html.waituk.com/entrada/index.html)
13:33:11	37814/37814	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-93b6%22	https://html.waituk.com/entrada/contact.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/contact.html	(from https://html.waituk.com/entrada/index.html)
13:33:12	31032/31032	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-7938%22	https://html.waituk.com/entrada/layout-fullwidth.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/layout-fullwidth.html	(from https://html.waituk.com/entrada/index.html)
13:33:13	33427/33427	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-8293%22	https://html.waituk.com/entrada/layout-fullwidth-wide.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/layout-fullwidth-wide.html	(from https://html.waituk.com/entrada/index.html)
13:33:14	43053/43053	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-a82d%22	https://html.waituk.com/entrada/layout-left-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/layout-left-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:33:15	42559/42559	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-a63f%22	https://html.waituk.com/entrada/layout-right-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/layout-right-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:33:16	57457/57457	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-e071%22	https://html.waituk.com/entrada/layout-both-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/layout-both-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:33:17	30231/30231	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7617%22	https://html.waituk.com/entrada/login.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/login.html	(from https://html.waituk.com/entrada/index.html)
13:33:18	33388/33388	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-826c%22	https://html.waituk.com/entrada/my-wishlist.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/my-wishlist.html	(from https://html.waituk.com/entrada/index.html)
13:33:19	36421/36421	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-8e45%22	https://html.waituk.com/entrada/my-cart.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/my-cart.html	(from https://html.waituk.com/entrada/index.html)
13:33:20	34595/34595	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-8723%22	https://html.waituk.com/entrada/checkout.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/checkout.html	(from https://html.waituk.com/entrada/index.html)
13:33:21	29288/29288	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7268%22	https://html.waituk.com/entrada/confirmation.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/confirmation.html	(from https://html.waituk.com/entrada/index.html)
13:33:22	78781/78781	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cc-133bd%22	https://html.waituk.com/entrada/header-top-bar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/header-top-bar.html	(from https://html.waituk.com/entrada/index.html)
13:33:23	78276/78276	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cd-131c4%22	https://html.waituk.com/entrada/header-centered.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/header-centered.html	(from https://html.waituk.com/entrada/index.html)
13:33:24	63575/63575	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-f857%22	https://html.waituk.com/entrada/header-default-white.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/header-default-white.html	(from https://html.waituk.com/entrada/index.html)
13:33:25	63567/63567	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-f84f%22	https://html.waituk.com/entrada/header-dark.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/header-dark.html	(from https://html.waituk.com/entrada/index.html)
13:33:26	63468/63468	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-f7ec%22	https://html.waituk.com/entrada/header-transparent.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/header-transparent.html	(from https://html.waituk.com/entrada/index.html)
13:33:27	105571/105571	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cd-19c63%22	https://html.waituk.com/entrada/icon-font.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/icon-font.html	(from https://html.waituk.com/entrada/index.html)
13:33:28	75856/75856	---MCZ	200	added ('OK')	text/html	etag:W/%225db544ca-12850%22	https://html.waituk.com/entrada/home-boxed.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-boxed.html	(from https://html.waituk.com/entrada/index.html)
13:33:29	75865/75865	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-12859%22	https://html.waituk.com/entrada/home-image-bg.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-image-bg.html	(from https://html.waituk.com/entrada/index.html)
13:33:30	63417/63417	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-f7b9%22	https://html.waituk.com/entrada/home-pattern-bg.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/home-pattern-bg.html	(from https://html.waituk.com/entrada/index.html)
13:33:31	54055/54055	---MCZ	200	added ('OK')	text/html	etag:W/%225db5448f-d327%22	https://html.waituk.com/entrada/blog-default.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/blog-default.html	(from https://html.waituk.com/entrada/index.html)
13:33:32	47177/47177	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-b849%22	https://html.waituk.com/entrada/blog-left-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/blog-left-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:33:33	47197/47197	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-b85d%22	https://html.waituk.com/entrada/blog-right-sidebar.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/blog-right-sidebar.html	(from https://html.waituk.com/entrada/index.html)
13:33:34	36438/36438	---MCZ	200	added ('OK')	text/html	etag:W/%225db5448e-8e56%22	https://html.waituk.com/entrada/blog-fullwidth.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/blog-fullwidth.html	(from https://html.waituk.com/entrada/index.html)
13:33:35	51794/51794	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-ca52%22	https://html.waituk.com/entrada/blog-single.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/blog-single.html	(from https://html.waituk.com/entrada/index.html)
13:33:36	91726/91726	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cd-1664e%22	https://html.waituk.com/entrada/elements-animations.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-animations.html	(from https://html.waituk.com/entrada/index.html)
13:33:37	34367/34367	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-863f%22	https://html.waituk.com/entrada/elements-blockquotes.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-blockquotes.html	(from https://html.waituk.com/entrada/index.html)
13:33:38	29974/29974	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-7516%22	https://html.waituk.com/entrada/elements-buttons.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-buttons.html	(from https://html.waituk.com/entrada/index.html)
13:33:39	51207/51207	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-c807%22	https://html.waituk.com/entrada/elements-carousel.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-carousel.html	(from https://html.waituk.com/entrada/index.html)
13:33:40	32216/32216	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7dd8%22	https://html.waituk.com/entrada/elements-counters.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-counters.html	(from https://html.waituk.com/entrada/index.html)
13:33:41	33695/33695	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-839f%22	https://html.waituk.com/entrada/elements-modal-boxes.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-modal-boxes.html	(from https://html.waituk.com/entrada/index.html)
13:33:42	30822/30822	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7866%22	https://html.waituk.com/entrada/elements-paginations.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-paginations.html	(from https://html.waituk.com/entrada/index.html)
13:33:43	33537/33537	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-8301%22	https://html.waituk.com/entrada/elements-columns.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-columns.html	(from https://html.waituk.com/entrada/index.html)
13:33:44	29859/29859	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-74a3%22	https://html.waituk.com/entrada/elements-data-tables.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-data-tables.html	(from https://html.waituk.com/entrada/index.html)
13:33:45	32500/32500	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-7ef4%22	https://html.waituk.com/entrada/elements-date-picker.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-date-picker.html	(from https://html.waituk.com/entrada/index.html)
13:33:46	28963/28963	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7123%22	https://html.waituk.com/entrada/elements-dividers.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-dividers.html	(from https://html.waituk.com/entrada/index.html)
13:33:47	31064/31064	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-7958%22	https://html.waituk.com/entrada/elements-icon-boxes.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-icon-boxes.html	(from https://html.waituk.com/entrada/index.html)
13:33:48	37577/37577	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-92c9%22	https://html.waituk.com/entrada/elements-accordions.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-accordions.html	(from https://html.waituk.com/entrada/index.html)
13:33:49	28881/28881	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-70d1%22	https://html.waituk.com/entrada/elements-headings.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-headings.html	(from https://html.waituk.com/entrada/index.html)
13:33:50	34027/34027	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-84eb%22	https://html.waituk.com/entrada/elements-galleries.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-galleries.html	(from https://html.waituk.com/entrada/index.html)
13:33:51	29653/29653	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-73d5%22	https://html.waituk.com/entrada/elements-labels-badges.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-labels-badges.html	(from https://html.waituk.com/entrada/index.html)
